ts, sip, dip, sport, dport, proto, dura, orig_pks, reply_pks, orig_bytes, reply_bytes, orig_min_pkt_size, orig_max_pkt_size, reply_min_pkt_size, reply_max_pkt_size, orig_min_interval, orig_max_interval, reply_min_interval, reply_max_interval, orig_min_ttl, orig_max_ttl, reply_min_ttl, reply_max_ttl, urg, ack, psh, rst, syn, fin, is_new, state, prev_state
626329, 1.1.2.230, 1.1.131.202, 61821,20480, 6,57, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.0.55, 1.1.131.96, 62425,20480, 6,53, 8259,8199,1651800,426348, 200,200,52,52, 1,65223,1,65052, 32,32,32,32, 0,16458,8259,0,0,0, 0,3,3
626329, 1.1.0.94, 1.1.129.97, 1772,20480, 6,96, 7098,6850,1419600,356200, 200,200,52,52, 1,62655,1,65277, 32,32,32,32, 0,13948,7098,0,0,0, 0,3,3
626329, 1.1.1.168, 1.1.131.150, 26261,13568, 17,16, 2,2,122,154, 61,61,77,77, 2,2,1,1, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
626329, 1.1.131.39, 1.1.2.201, 20480,24, 6,39, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.0.206, 1.1.131.129, 8007,20480, 6,26, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.128.136, 1.1.1.218, 20480,46063, 6,32, 5558,5413,289016,1082600, 52,52,200,200, 1,63029,1,57989, 32,32,32,32, 0,10971,5413,0,0,0, 0,3,3
626329, 1.1.0.64, 1.1.130.46, 4054,20480, 6,70, 7951,7709,1590200,400868, 200,200,52,52, 1,63520,1,57611, 32,32,32,32, 0,15660,7951,0,0,0, 0,3,3
626329, 1.1.1.161, 1.1.131.163, 40763,20480, 6,8, 7,4,642,5886, 52,330,1443,1500, 1916,3814,8,1379, 32,32,32,32, 0,11,5,0,0,2, 1,6,4
626329, 1.1.0.224, 1.1.130.234, 23628,13568, 17,17, 2,0,120,0, 60,60,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626329, 1.1.3.223, 1.1.128.132, 43978,20480, 6,107, 6731,6424,1346200,334048, 200,200,52,52, 1,51924,1,61262, 32,32,32,32, 0,13155,6731,0,0,0, 0,3,3
626329, 1.1.2.185, 1.1.129.177, 58591,20480, 6,33, 5584,5610,1116800,291720, 200,200,52,52, 1,59465,1,56995, 32,32,32,32, 0,11194,5584,0,0,0, 0,3,3
626329, 1.1.131.61, 1.1.0.225, 20480,16210, 6,84, 6748,6736,350896,1347200, 52,52,200,200, 1,52712,1,62114, 32,32,32,32, 0,13484,6736,0,0,0, 0,3,3
626329, 1.1.129.105, 1.1.3.61, 20480,23445, 6,43, 3050,3036,158600,607200, 52,52,200,200, 1,54661,1,51505, 32,32,32,32, 0,6086,3036,0,0,0, 0,3,3
626329, 1.1.0.135, 1.1.130.46, 39018,20480, 6,12, 10,3,528,3056, 52,56,56,1500, 1,4686,9,6841, 32,32,32,32, 0,11,0,0,3,0, 1,3,3
626329, 1.1.131.164, 1.1.0.17, 20480,11416, 6,15, 2,2,3000,104, 1500,1500,52,52, 4267,4267,0,0, 32,32,32,32, 0,4,0,0,0,0, 1,3,3
626329, 1.1.3.127, 1.1.129.82, 43768,20480, 6,70, 5475,5494,1095000,285688, 200,200,52,52, 1,61242,1,60012, 32,32,32,32, 0,10969,5475,0,0,0, 0,3,3
626329, 1.1.130.64, 1.1.3.54, 20480,5090, 6,59, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.130.183, 1.1.1.5, 20480,8979, 6,34, 5611,5779,291772,1155800, 52,52,200,200, 1,59964,1,58491, 32,32,32,32, 0,11390,5779,0,0,0, 0,3,3
626329, 1.1.2.29, 1.1.130.217, 23983,20480, 6,12, 3,5,160,5311, 52,56,434,1500, 1,1,3,3271, 32,32,32,32, 0,7,4,0,1,0, 1,3,3
626329, 1.1.131.58, 1.1.2.52, 20480,2638, 6,69, 7096,6924,368992,1384800, 52,52,200,200, 1,60764,1,63794, 32,32,32,32, 0,14020,6924,0,0,0, 0,3,3
626329, 1.1.128.247, 1.1.0.24, 20480,1532, 6,47, 3127,3053,162604,610600, 52,52,200,200, 1,53274,1,51096, 32,32,32,32, 0,6180,3053,0,0,0, 0,3,3
626329, 1.1.0.113, 1.1.129.58, 61353,20480, 6,41, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.2.25, 1.1.131.67, 49171,20480, 6,27, 2689,2630,537800,136760, 200,200,52,52, 1,63513,1,50427, 32,32,32,32, 0,5319,2689,0,0,0, 0,3,3
626329, 1.1.1.181, 1.1.128.130, 50419,20480, 6,46, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.128.21, 1.1.3.101, 20480,49033, 6,52, 7057,7252,366964,1450400, 52,52,200,200, 1,65211,1,61561, 32,32,32,32, 0,14309,7252,0,0,0, 0,3,3
626329, 1.1.3.129, 1.1.129.116, 38573,20480, 6,56, 5557,5533,1111400,287716, 200,200,52,52, 1,52448,1,58511, 32,32,32,32, 0,11090,5557,0,0,0, 0,3,3
626329, 1.1.0.13, 1.1.130.25, 8350,20480, 6,42, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.1.31, 1.1.129.111, 26921,20480, 6,72, 6255,5986,1251000,311272, 200,200,52,52, 1,58976,1,65189, 32,32,32,32, 0,12241,6255,0,0,0, 0,3,3
626329, 1.1.130.165, 1.1.1.148, 20480,32414, 6,38, 8208,8592,426816,1718400, 52,52,200,200, 1,55781,1,60195, 32,32,32,32, 0,16800,8592,0,0,0, 0,3,3
626329, 1.1.3.30, 1.1.131.11, 64222,20480, 6,68, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626329, 1.1.128.28, 1.1.3.0, 20480,15544, 6,8, 6,2,1072,104, 52,432,52,52, 3,7676,0,0, 32,32,32,32, 0,8,2,0,0,2, 1,6,4
626329, 1.1.1.114, 1.1.131.62, 51448,20480, 6,47, 2700,2637,540000,137124, 200,200,52,52, 1,64153,1,64954, 32,32,32,32, 0,5337,2700,0,0,0, 0,3,3
626329, 1.1.0.135, 1.1.128.133, 33832,20480, 6,56, 6088,6123,1217600,318396, 200,200,52,52, 1,60926,1,57642, 32,32,32,32, 0,12211,6088,0,0,0, 0,3,3
626329, 1.1.3.160, 1.1.128.125, 19424,20480, 6,63, 5795,5622,1159000,292344, 200,200,52,52, 1,52770,1,53645, 32,32,32,32, 0,11417,5795,0,0,0, 0,3,3
626329, 1.1.0.136, 1.1.130.137, 59381,20480, 6,11, 4,7,216,3649, 52,56,52,1500, 1,1,1,3687, 32,32,32,32, 0,9,1,0,4,2, 1,6,4
626329, 1.1.2.16, 1.1.129.225, 23352,13568, 17,17, 2,0,122,0, 61,61,0,0, 1,1,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626329, 1.1.3.8, 1.1.128.152, 64278,13568, 17,12, 2,0,120,0, 60,60,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626329, 1.1.0.241, 1.1.128.198, 51244,20480, 6,94, 5521,5659,1104200,294268, 200,200,52,52, 1,60916,1,61847, 32,32,32,32, 0,11180,5521,0,0,0, 0,3,3
626329, 1.1.0.195, 1.1.131.145, 20023,20480, 6,113, 5544,5460,1108800,283920, 200,200,52,52, 1,62998,1,61355, 32,32,32,32, 0,11004,5544,0,0,0, 0,3,3
626329, 1.1.3.113, 1.1.129.143, 25890,20480, 6,20, 3587,3442,717400,178984, 200,200,52,52, 1,57138,1,55838, 32,32,32,32, 0,7029,3587,0,0,0, 0,3,3
626329, 1.1.2.94, 1.1.128.180, 42253,20480, 6,11, 8,24,424,30982, 52,56,56,1500, 1,5330,2,3296, 32,32,32,32, 0,30,12,0,4,2, 1,6,4
626329, 1.1.128.162, 1.1.3.139, 20480,32511, 6,53, 6256,6197,325312,1239400, 52,52,200,200, 1,55376,1,56933, 32,32,32,32, 0,12453,6197,0,0,0, 0,3,3
626329, 1.1.1.160, 1.1.129.46, 3002,20480, 6,24, 3001,3054,600200,158808, 200,200,52,52, 1,61327,1,60667, 32,32,32,32, 0,6055,3001,0,0,0, 0,3,3
626329, 1.1.2.6, 1.1.128.152, 6367,20480, 6,66, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626329, 1.1.130.109, 1.1.3.234, 20480,33998, 6,37, 5537,5274,287924,1054800, 52,52,200,200, 1,65210,1,60871, 32,32,32,32, 0,10811,5274,0,0,0, 0,3,3
626329, 1.1.1.248, 1.1.131.212, 57184,13568, 17,18, 2,0,122,0, 61,61,0,0, 1,1,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626329, 1.1.3.120, 1.1.130.142, 41075,13568, 17,15, 2,2,120,152, 60,60,76,76, 0,0,1,1, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
626329, 1.1.130.49, 1.1.2.20, 20480,40812, 6,36, 8262,8516,429624,1703200, 52,52,200,200, 1,64471,1,57315, 32,32,32,32, 0,16778,8516,0,0,0, 0,3,3
626329, 1.1.2.91, 1.1.129.78, 22410,13568, 17,10, 2,0,118,0, 59,59,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626329, 1.1.131.67, 1.1.1.230, 20480,49323, 6,130, 7634,7802,396968,1560400, 52,52,200,200, 1,61754,1,61826, 32,32,32,32, 0,15436,7802,0,0,0, 0,3,3
626329, 1.1.1.144, 1.1.131.4, 27714,20480, 6,52, 6071,6103,1214200,317356, 200,200,52,52, 1,56792,1,63649, 32,32,32,32, 0,12174,6071,0,0,0, 0,3,3
626329, 1.1.1.71, 1.1.130.67, 57540,20480, 6,4, 6,9,320,7716, 52,56,52,1500, 1,7736,1,4714, 32,32,32,32, 0,13,0,0,4,4, 1,6,4
626329, 1.1.131.136, 1.1.3.159, 20480,54342, 6,94, 5469,5721,284388,1144200, 52,52,200,200, 1,56549,1,63193, 32,32,32,32, 0,11190,5721,0,0,0, 0,3,3
626329, 1.1.0.250, 1.1.129.160, 41305,20480, 6,40, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.128.224, 1.1.1.123, 20480,33779, 6,53, 5590,5791,290680,1158200, 52,52,200,200, 1,56367,1,59139, 32,32,32,32, 0,11381,5791,0,0,0, 0,3,3
626329, 1.1.1.90, 1.1.131.10, 50699,20480, 6,14, 4483,4498,896016,233900, 52,200,52,56, 1,61414,1,65454, 32,32,32,32, 0,8979,4479,0,3,0, 1,3,3
626329, 1.1.131.191, 1.1.1.180, 20480,23770, 6,99, 6980,7232,362960,1446400, 52,52,200,200, 1,57042,1,65057, 32,32,32,32, 0,14212,7232,0,0,0, 0,3,3
626329, 1.1.2.159, 1.1.129.120, 38740,20480, 6,26, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.129.139, 1.1.3.75, 20480,43426, 6,68, 8437,8577,438724,1715400, 52,52,200,200, 1,62974,1,54255, 32,32,32,32, 0,17014,8577,0,0,0, 0,3,3
626329, 1.1.130.242, 1.1.2.16, 20480,37089, 6,9, 9,6,4820,312, 52,1500,52,52, 1,4452,1,8047, 32,32,32,32, 0,15,1,0,2,4, 1,6,4
626329, 1.1.2.16, 1.1.128.209, 55205,20480, 6,126, 6882,6551,1376400,340652, 200,200,52,52, 1,58030,1,53347, 32,32,32,32, 0,13433,6882,0,0,0, 0,3,3
626329, 1.1.128.76, 1.1.1.158, 20480,3337, 6,82, 7413,7297,385476,1459400, 52,52,200,200, 1,57782,1,55909, 32,32,32,32, 0,14710,7297,0,0,0, 0,3,3
626329, 1.1.0.114, 1.1.130.91, 41261,13568, 17,14, 2,2,122,154, 61,61,77,77, 0,0,0,0, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
626329, 1.1.130.72, 1.1.0.41, 20480,25382, 6,76, 7613,7715,395876,1543000, 52,52,200,200, 1,64465,1,61154, 32,32,32,32, 0,15328,7715,0,0,0, 0,3,3
626329, 1.1.3.96, 1.1.128.195, 29121,20480, 6,67, 7953,7580,1590600,394160, 200,200,52,52, 1,65025,1,63504, 32,32,32,32, 0,15533,7953,0,0,0, 0,3,3
626329, 1.1.130.248, 1.1.1.55, 20480,8907, 6,49, 3285,3185,170820,637000, 52,52,200,200, 1,45256,1,51052, 32,32,32,32, 0,6470,3185,0,0,0, 0,3,3
626329, 1.1.0.251, 1.1.128.53, 49516,13568, 17,16, 2,0,118,0, 59,59,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626329, 1.1.2.110, 1.1.130.194, 28246,20480, 6,30, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.1.44, 1.1.131.69, 25756,20480, 6,105, 7300,6971,1460000,362492, 200,200,52,52, 1,58127,1,55318, 32,32,32,32, 0,14271,7300,0,0,0, 0,3,3
626329, 1.1.3.148, 1.1.130.55, 59488,20480, 6,15, 4803,4959,960600,257868, 200,200,52,52, 1,50339,1,50765, 32,32,32,32, 0,9762,4803,0,0,0, 1,3,3
626329, 1.1.130.233, 1.1.0.148, 20480,25918, 6,67, 7017,6850,364884,1370000, 52,52,200,200, 1,59668,1,60138, 32,32,32,32, 0,13867,6850,0,0,0, 0,3,3
626329, 1.1.130.6, 1.1.0.121, 20480,36052, 6,45, 3331,3163,173212,632600, 52,52,200,200, 1,41375,1,44368, 32,32,32,32, 0,6494,3163,0,0,0, 0,3,3
626329, 1.1.2.28, 1.1.130.193, 2245,20480, 6,46, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.2.244, 1.1.131.193, 33695,20480, 6,35, 5409,5541,1081800,288132, 200,200,52,52, 1,60160,1,65512, 32,32,32,32, 0,10950,5409,0,0,0, 0,3,3
626329, 1.1.1.103, 1.1.128.33, 38370,20480, 6,52, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.131.170, 1.1.0.16, 20480,30097, 6,59, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.1.242, 1.1.129.36, 56509,20480, 6,12, 6,7,320,5480, 52,56,56,1500, 2,1538,1,1509, 32,32,32,32, 0,11,4,0,4,0, 1,3,3
626329, 1.1.131.185, 1.1.3.32, 20480,13576, 6,115, 5825,5880,302900,1176000, 52,52,200,200, 1,60795,1,59707, 32,32,32,32, 0,11705,5880,0,0,0, 0,3,3
626329, 1.1.128.67, 1.1.2.241, 20480,51678, 6,29, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.129.211, 1.1.2.141, 20480,55330, 6,32, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.1.180, 1.1.129.254, 32865,20480, 6,35, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.3.235, 1.1.128.243, 14084,20480, 6,23, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.0.28, 1.1.129.113, 56136,20480, 6,64, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626329, 1.1.128.17, 1.1.1.225, 20480,41331, 6,49, 2782,2720,144664,544000, 52,52,200,200, 1,60473,1,64173, 32,32,32,32, 0,5502,2720,0,0,0, 0,3,3
626329, 1.1.129.38, 1.1.1.201, 20480,20513, 6,106, 6973,7324,362596,1464800, 52,52,200,200, 1,62981,1,63606, 32,32,32,32, 0,14297,7324,0,0,0, 0,3,3
626329, 1.1.1.235, 1.1.130.119, 7129,20480, 6,17, 6532,6194,1305816,322096, 52,200,52,56, 1,60839,1,62012, 32,32,32,32, 0,12724,6528,0,4,0, 1,3,3
626329, 1.1.3.123, 1.1.130.188, 1831,20480, 6,50, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.2.94, 1.1.130.108, 56254,20480, 6,11, 3194,2970,638504,154440, 52,200,52,52, 1,59625,1,65281, 32,32,32,32, 0,6164,3192,0,0,0, 1,3,3
626329, 1.1.3.206, 1.1.129.149, 39706,20480, 6,44, 2937,2771,587400,144092, 200,200,52,52, 1,50796,1,54756, 32,32,32,32, 0,5708,2937,0,0,0, 0,3,3
626329, 1.1.130.0, 1.1.0.158, 20480,45234, 6,99, 5645,5831,293540,1166200, 52,52,200,200, 1,63588,1,61843, 32,32,32,32, 0,11476,5831,0,0,0, 0,3,3
626329, 1.1.128.74, 1.1.0.133, 20480,45971, 6,35, 7274,7347,378248,1469400, 52,52,200,200, 1,63932,1,61265, 32,32,32,32, 0,14621,7347,0,0,0, 0,3,3
626329, 1.1.130.162, 1.1.2.185, 20480,3949, 6,19, 5788,5788,300976,1157600, 52,52,200,200, 1,53874,1,61312, 32,32,32,32, 0,11576,5788,0,0,0, 1,3,3
626329, 1.1.3.11, 1.1.130.92, 37023,20480, 6,17, 6157,6038,1231400,313976, 200,200,52,52, 1,53007,1,53331, 32,32,32,32, 0,12195,6157,0,0,0, 1,3,3
626329, 1.1.0.23, 1.1.129.226, 51817,20480, 6,28, 2621,2789,524200,145028, 200,200,52,52, 1,62416,1,53141, 32,32,32,32, 0,5410,2621,0,0,0, 0,3,3
626329, 1.1.129.96, 1.1.0.195, 20480,25749, 6,25, 3250,3305,169000,661000, 52,52,200,200, 1,64843,1,65408, 32,32,32,32, 0,6555,3305,0,0,0, 0,3,3
626329, 1.1.131.58, 1.1.0.55, 20480,42540, 6,58, 5682,5881,295464,1176200, 52,52,200,200, 1,57770,1,59931, 32,32,32,32, 0,11563,5881,0,0,0, 0,3,3
626329, 1.1.0.72, 1.1.131.184, 56449,20480, 6,22, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.0.234, 1.1.131.83, 47527,20480, 6,30, 6765,6898,1353000,358696, 200,200,52,52, 1,53098,1,56954, 32,32,32,32, 0,13663,6765,0,0,0, 0,3,3
626329, 1.1.131.213, 1.1.0.133, 20480,41691, 6,22, 3095,3251,160940,650200, 52,52,200,200, 1,51985,1,50596, 32,32,32,32, 0,6346,3251,0,0,0, 0,3,3
626329, 1.1.128.195, 1.1.2.75, 20480,15168, 6,31, 6705,6686,348660,1337200, 52,52,200,200, 1,57236,1,61829, 32,32,32,32, 0,13391,6686,0,0,0, 0,3,3
626329, 1.1.129.15, 1.1.0.207, 20480,44124, 6,68, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626329, 1.1.130.54, 1.1.1.16, 20480,38985, 6,50, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.0.87, 1.1.129.146, 31789,20480, 6,91, 7222,7099,1444400,369148, 200,200,52,52, 1,61168,1,64681, 32,32,32,32, 0,14321,7222,0,0,0, 0,3,3
626329, 1.1.128.154, 1.1.0.188, 20480,21747, 6,111, 7090,7059,368680,1411800, 52,52,200,200, 1,58332,1,61204, 32,32,32,32, 0,14149,7059,0,0,0, 0,3,3
626329, 1.1.3.9, 1.1.131.138, 54729,20480, 6,23, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626329, 1.1.128.81, 1.1.3.233, 20480,14304, 6,6, 8,4,10438,208, 52,1500,52,52, 9,1193,1,1025, 32,32,32,32, 0,12,4,0,0,1, 1,6,4
626329, 1.1.0.232, 1.1.131.13, 18930,20480, 6,11, 4144,3934,828512,204568, 56,200,52,52, 1,55647,1,63858, 32,32,32,32, 0,8076,4142,0,2,0, 1,3,3
626329, 1.1.128.80, 1.1.0.36, 20480,52571, 6,63, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626329, 1.1.0.70, 1.1.131.209, 11783,20480, 6,11, 8,10,424,6320, 52,56,52,1500, 1,3894,1,3175, 32,32,32,32, 0,16,2,0,4,2, 1,6,4
626329, 1.1.129.2, 1.1.2.200, 20480,58156, 6,136, 76789,81639,3993028,16327800, 52,52,200,200, 1,46757,1,46735, 32,32,32,32, 0,158428,81639,0,0,0, 0,3,3
626329, 1.1.2.156, 1.1.128.215, 385,20480, 6,34, 5712,5591,1142400,290732, 200,200,52,52, 1,55784,1,58837, 32,32,32,32, 0,11303,5712,0,0,0, 0,3,3
626329, 1.1.131.191, 1.1.0.84, 20480,13209, 6,66, 6734,7337,350168,1467400, 52,52,200,200, 1,63871,1,55424, 32,32,32,32, 0,14071,7337,0,0,0, 0,3,3
626329, 1.1.1.65, 1.1.129.165, 24885,20480, 6,39, 7374,7146,1474800,371592, 200,200,52,52, 1,53045,1,60493, 32,32,32,32, 0,14520,7374,0,0,0, 0,3,3
626329, 1.1.2.232, 1.1.130.139, 53345,20480, 6,44, 3576,3482,715200,181064, 200,200,52,52, 1,42740,1,48178, 32,32,32,32, 0,7058,3576,0,0,0, 0,3,3
626329, 1.1.1.241, 1.1.129.205, 54294,20480, 6,5, 10,5,528,4612, 52,56,56,1500, 1,4520,2,4510, 32,32,32,32, 0,13,1,0,4,2, 1,6,4
626329, 1.1.0.208, 1.1.128.45, 4935,20480, 6,21, 2968,3028,593600,157456, 200,200,52,52, 1,64663,1,57877, 32,32,32,32, 0,5996,2968,0,0,0, 0,3,3
626329, 1.1.2.39, 1.1.130.31, 10958,20480, 6,125, 5747,5587,1149400,290524, 200,200,52,52, 1,50418,1,56969, 32,32,32,32, 0,11334,5747,0,0,0, 0,3,3
626329, 1.1.0.125, 1.1.129.122, 26550,20480, 6,62, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626329, 1.1.130.215, 1.1.0.130, 20480,12059, 6,60, 5648,5527,293696,1105400, 52,52,200,200, 1,63498,1,56831, 32,32,32,32, 0,11175,5527,0,0,0, 0,3,3
626329, 1.1.0.124, 1.1.130.222, 889,20480, 6,22, 3496,3367,699200,175084, 200,200,52,52, 1,62528,1,61793, 32,32,32,32, 0,6863,3496,0,0,0, 0,3,3
626329, 1.1.0.223, 1.1.129.38, 34602,20480, 6,28, 3299,3282,659800,170664, 200,200,52,52, 1,41611,1,47433, 32,32,32,32, 0,6581,3299,0,0,0, 0,3,3
626329, 1.1.1.64, 1.1.128.125, 20892,20480, 6,117, 5851,5656,1170200,294112, 200,200,52,52, 1,63211,1,60424, 32,32,32,32, 0,11507,5851,0,0,0, 0,3,3
626329, 1.1.131.191, 1.1.1.159, 20480,62843, 6,26, 3962,4038,206024,807600, 52,52,200,200, 1,65040,1,64813, 32,32,32,32, 0,8000,4038,0,0,0, 0,3,3
626329, 1.1.130.120, 1.1.0.30, 20480,37240, 6,69, 6641,6697,345332,1339400, 52,52,200,200, 1,55923,1,63314, 32,32,32,32, 0,13338,6697,0,0,0, 0,3,3
626329, 1.1.2.253, 1.1.128.79, 46772,20480, 6,27, 2690,2699,538000,140348, 200,200,52,52, 1,49827,1,57588, 32,32,32,32, 0,5389,2690,0,0,0, 0,3,3
626329, 1.1.0.118, 1.1.130.53, 45310,13568, 17,11, 2,0,118,0, 59,59,0,0, 3,3,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626329, 1.1.2.170, 1.1.129.159, 47233,20480, 6,13, 4145,4361,828416,226772, 52,200,52,52, 1,63595,1,62660, 32,32,32,32, 0,8504,4141,0,2,0, 1,3,3
626329, 1.1.2.68, 1.1.129.65, 16839,20480, 6,47, 3194,3160,638800,164320, 200,200,52,52, 1,49452,1,48564, 32,32,32,32, 0,6354,3194,0,0,0, 0,3,3
626329, 1.1.131.210, 1.1.1.174, 20480,36149, 6,72, 7582,7621,394264,1524200, 52,52,200,200, 1,59738,1,59929, 32,32,32,32, 0,15203,7621,0,0,0, 0,3,3
626329, 1.1.2.61, 1.1.131.168, 47255,20480, 6,3, 8,7,1366,10500, 52,330,1500,1500, 2,6373,8,2367, 32,32,32,32, 0,15,7,0,0,2, 1,6,4
626329, 1.1.0.15, 1.1.129.7, 22977,20480, 6,75, 6278,6088,1255600,316576, 200,200,52,52, 1,61739,1,56494, 32,32,32,32, 0,12366,6278,0,0,0, 0,3,3
626329, 1.1.0.203, 1.1.129.72, 30468,20480, 6,84, 5890,5617,1178000,292084, 200,200,52,52, 1,56613,1,59815, 32,32,32,32, 0,11507,5890,0,0,0, 0,3,3
626329, 1.1.129.238, 1.1.2.175, 20480,49418, 6,64, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626329, 1.1.0.107, 1.1.128.151, 60217,13568, 17,13, 2,0,114,0, 57,57,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626329, 1.1.3.57, 1.1.128.80, 49172,20480, 6,44, 2675,2740,535000,142480, 200,200,52,52, 1,44141,1,43455, 32,32,32,32, 0,5415,2675,0,0,0, 0,3,3
626329, 1.1.1.134, 1.1.129.104, 37549,20480, 6,41, 3468,3206,693600,166712, 200,200,52,52, 1,63340,1,62569, 32,32,32,32, 0,6674,3468,0,0,0, 0,3,3
626329, 1.1.128.214, 1.1.1.152, 20480,40348, 6,97, 5534,5825,287768,1165000, 52,52,200,200, 1,53428,1,61037, 32,32,32,32, 0,11359,5825,0,0,0, 0,3,3
626329, 1.1.131.2, 1.1.1.183, 20480,44676, 6,21, 3121,3026,162292,605200, 52,52,200,200, 1,60331,1,49251, 32,32,32,32, 0,6147,3026,0,0,0, 0,3,3
626329, 1.1.3.223, 1.1.128.102, 19508,20480, 6,19, 6,23,878,29368, 52,331,56,1500, 2,414,2,1720, 32,32,32,32, 0,27,14,0,4,0, 1,3,3
626329, 1.1.3.183, 1.1.130.167, 51957,20480, 6,57, 5712,5580,1142400,290160, 200,200,52,52, 1,54858,1,57929, 32,32,32,32, 0,11292,5712,0,0,0, 0,3,3
626329, 1.1.128.143, 1.1.3.165, 20480,11789, 6,73, 7135,7541,371020,1508200, 52,52,200,200, 1,60468,1,56618, 32,32,32,32, 0,14676,7541,0,0,0, 0,3,3
626329, 1.1.3.147, 1.1.130.97, 35106,20480, 6,58, 8611,8510,1722200,442520, 200,200,52,52, 1,64788,1,60941, 32,32,32,32, 0,17121,8611,0,0,0, 0,3,3
626329, 1.1.129.217, 1.1.0.192, 20480,48476, 6,71, 6008,5984,312416,1196800, 52,52,200,200, 1,62558,1,57814, 32,32,32,32, 0,11992,5984,0,0,0, 0,3,3
626329, 1.1.0.64, 1.1.129.175, 28702,20480, 6,117, 7606,7449,1521200,387348, 200,200,52,52, 1,50377,1,58062, 32,32,32,32, 0,15055,7606,0,0,0, 0,3,3
